weight logl shared_params-g1 shared_params-g2 shared_params-theta_int shared_params-vcirc shared_params-cosi shared_params-r_hl_disk shared_params-flux shared_params-dx_disk shared_params-dy_disk shared_params-vscale Hb_params-v_0 Hb_params-I01_spec1 Hb_params-I01_spec2 Hb_params-I01_spec3 O3b_params-v_0 O3b_params-I01_spec1 O3b_params-I01_spec2 O3b_params-I01_spec3
6.147272068990820664e-05 -2.341102646434611870e+03 -1.449802795477152517e-01 -1.360779798620892489e-02 1.879541025244988894e+00 1.828153356165357764e+02 6.123915375672758232e-01 7.181024441827352778e-01 4.947413225638456424e+00 2.210983064078269056e-01 -8.702136302557450520e-03 2.768369594389145094e-01 -5.315104422343412693e+01 3.636707568110031730e+01 2.301171460090911580e+01 8.509159801189269956e+00 -3.874067405777972795e+01 3.735240609355161467e+01 2.710495957885361662e+01 5.614851748307114576e+01
8.031138546008223934e-05 -2.340835328547548670e+03 -1.348580678272542632e-01 2.706298335759493856e-02 1.927503001110573599e+00 1.634189805299410239e+02 5.772614773427401369e-01 7.340312553269272566e-01 4.944918097397172474e+00 2.252278269761449625e-01 -4.791959388144917398e-03 2.317733093312173975e-01 -4.903988197104820301e+01 3.757072871227473598e+01 2.363196126087141380e+01 4.384673190536925169e+00 -3.935473267736480807e+01 3.769843957445617377e+01 2.773556366394813821e+01 5.033187156885687585e+01
9.355324883552334364e-05 -2.340682709164552307e+03 -1.353008107305719299e-01 1.642071355717428238e-02 1.904156486879815091e+00 1.751213559667611435e+02 5.779221067531484790e-01 7.330440756862026674e-01 4.944552378875879839e+00 2.265303271643031024e-01 -5.684791778337139334e-03 2.829799316122589281e-01 -4.725980506314834884e+01 3.732755568551382197e+01 2.150921035765507128e+01 7.634963207292622123e+00 -4.092387148459985724e+01 3.708776249242018253e+01 2.816916881398534400e+01 4.731802702190679355e+01
9.645634746740321098e-05 -2.340652149396852565e+03 -1.384049435155770558e-01 1.030317433518021519e-02 1.893322871337779212e+00 1.811615284882415438e+02 5.780307325658925466e-01 7.299718074643275489e-01 4.946881366455350815e+00 2.251718633828565519e-01 -1.075707161266503675e-02 2.596907880541176050e-01 -4.776268971314740952e+01 3.893236378639652884e+01 2.385657165811216984e+01 5.580627863560616575e+00 -4.334134980983174046e+01 3.490071258037896484e+01 2.699691282223981403e+01 4.613427197683872549e+01
9.582426384331862188e-05 -2.340658724016067936e+03 -1.320882448154962752e-01 2.247571767837988621e-02 1.909310281485891991e+00 1.597147163188280956e+02 5.732184630134905534e-01 7.380970802857285129e-01 4.948372741893607873e+00 2.205394710944268422e-01 -1.109100517489070015e-02 1.819532825152054001e-01 -5.149992424344398501e+01 3.718426069627523134e+01 2.364346890680180024e+01 5.052409268074709026e+00 -3.987702114116049756e+01 3.663873740774337051e+01 2.696908680602561148e+01 4.770654922862349423e+01
5.986315906395468827e-05 -2.341129178669764315e+03 -1.174409298542519742e-01 1.693422586747930780e-02 1.887008103640029688e+00 1.708121467455374614e+02 5.564449284048623712e-01 7.431755685451202353e-01 4.946342645146209804e+00 2.277544601630119292e-01 -1.048620057190419175e-02 2.608549378813577180e-01 -5.287160680161048276e+01 3.458192749584198822e+01 2.411352028600122210e+01 4.838082871121085482e+00 -3.909863694589014926e+01 3.691170731393555826e+01 2.780711400117885645e+01 4.888280188558269401e+01
6.862309718069496581e-05 -2.340992610773342676e+03 -1.389728171163429893e-01 1.376916523873589204e-02 1.900609079171948324e+00 1.651384076662325526e+02 5.912927106069553185e-01 7.264328047027883706e-01 4.947798434060750594e+00 2.273814873030726158e-01 -1.043052339776950888e-02 2.224318524921214124e-01 -4.833287297167825614e+01 3.961914895947882087e+01 2.264346789295634821e+01 6.916481543241093100e+00 -4.062178276888715800e+01 3.705438928999716097e+01 2.533290921457975742e+01 5.733099807661623259e+01
5.834900255656822469e-05 -2.341154797680561842e+03 -1.416369671925883644e-01 -1.379882818957650636e-03 1.880894560267948101e+00 1.743300819292722679e+02 5.978063713543257940e-01 7.188540564232483998e-01 4.943532649770695286e+00 2.230191127562801690e-01 -1.307541024862590717e-02 2.363578974997007642e-01 -5.310236510838515755e+01 3.704421789032919321e+01 2.440040890121697359e+01 7.468522846159064699e+00 -4.160299191332165947e+01 3.571518743142287633e+01 2.720211983172870873e+01 5.562179511054332437e+01
7.512689431278128573e-05 -2.340902061336986662e+03 -1.446091187183407012e-01 -3.605635562908993119e-03 1.857231626618117026e+00 1.810987056002766735e+02 6.124920323901413832e-01 7.107691934065343276e-01 4.943993598893650088e+00 2.314861172529645295e-01 -1.713770155588467681e-02 2.826219962182542900e-01 -5.264163427515131843e+01 3.435814694206140985e+01 2.309989753794927481e+01 7.833446271987121179e+00 -3.850674922300075309e+01 3.729626492466031351e+01 2.813805006481506865e+01 5.045602717540354121e+01
8.593803174781821730e-05 -2.340767613469549360e+03 -1.216615341383516097e-01 3.576135557083184868e-02 1.921592872330482926e+00 1.666115380077453665e+02 5.437562060923388785e-01 7.553464153153965910e-01 4.948305115099483231e+00 2.343489861301164545e-01 -9.750709800270485061e-03 2.663723316535707708e-01 -5.053188214036927661e+01 3.757737428777030431e+01 2.236209517923803958e+01 7.537205074463648735e+00 -3.923116483800950505e+01 3.759960453783472900e+01 2.639497338807949944e+01 4.771222301702427160e+01
6.566727297034877827e-05 -2.341036639271923832e+03 -1.335595128125676434e-01 4.412531467835656418e-03 1.870425212637215395e+00 1.627424865092778532e+02 5.901223407972329138e-01 7.268423804341395122e-01 4.942796908551458479e+00 2.327958851255500505e-01 -1.268779317231372161e-02 1.843048557681870869e-01 -4.932518920612733382e+01 3.789541723766698311e+01 2.343599785485450582e+01 6.921109318676510469e+00 -3.933996439334566730e+01 3.613302192450829153e+01 2.735317467421649695e+01 5.323949945997252797e+01
5.383305109748322341e-05 -2.341235352333792434e+03 -1.399441421863719948e-01 1.992719845774462706e-02 1.909034253693011607e+00 1.747926516224154341e+02 5.863901812580843975e-01 7.203824716215758706e-01 4.948140992776606240e+00 2.363591670065792183e-01 -8.865413659476573116e-03 2.159420391165453035e-01 -4.916323492897163305e+01 3.824767284885122365e+01 2.277871755988769564e+01 8.005564242343442771e+00 -4.249279843638197462e+01 3.641698176163621525e+01 2.777520358232421671e+01 5.030004200760285471e+01
9.620804809684537894e-05 -2.340654726930779361e+03 -1.254668992704045805e-01 1.356974300542163059e-02 1.868688760176230090e+00 1.722344451679125825e+02 5.839745687979811528e-01 7.259668702513899508e-01 4.945511102507436085e+00 2.337433739187320114e-01 -1.717410786487039154e-02 2.675914689875240060e-01 -5.163308866611956205e+01 3.702365718787592641e+01 2.423940366161747662e+01 7.032649543561642069e+00 -3.888390907825365161e+01 3.829192809491866001e+01 2.717289412904044710e+01 4.915156971051671064e+01
6.950947689584200469e-05 -2.340979776843513719e+03 -1.312962538294143722e-01 -5.966192984564744339e-03 1.871143097092516250e+00 1.775213785478060515e+02 5.896698925931211921e-01 7.270295338505581295e-01 4.947649475275710529e+00 2.216060927276148895e-01 -1.983347250105627069e-02 2.558756915418666233e-01 -4.826491552433671472e+01 3.743554656573522266e+01 2.305546798056345992e+01 9.541313313850885436e+00 -4.224909901956644376e+01 3.730328171849372865e+01 2.741849754355363444e+01 4.912291364409637850e+01
8.430702801460616936e-05 -2.340786774714375497e+03 -1.372404647563581770e-01 1.732470042639722152e-02 1.888486633537447723e+00 1.824637852762985233e+02 5.752001339530877777e-01 7.278449353091960283e-01 4.947520442429727439e+00 2.286403384652579973e-01 -1.628910227973734415e-02 2.986698524507312436e-01 -5.241732402609881092e+01 3.774288070425391339e+01 2.302494687479395097e+01 3.746510872533748149e+00 -4.043773698034524955e+01 3.688465374343530101e+01 2.975546588730571074e+01 5.290860100610450445e+01
7.224102094674928745e-05 -2.340941231903286280e+03 -1.085952569858146255e-01 4.752157156573158514e-02 1.917043482008195632e+00 1.638130219243745955e+02 5.379513358377325805e-01 7.559597573025857997e-01 4.948356704096703140e+00 2.331609145119653004e-01 -1.003053657677721588e-02 2.384754597511780649e-01 -5.191662568879786477e+01 3.804168990808409490e+01 2.311571446077054048e+01 5.951295809742074283e+00 -3.845561248659907960e+01 3.730681878008768138e+01 2.942649694311672093e+01 5.210520028625587230e+01
7.466837390953145386e-05 -2.340908183317216753e+03 -1.210013353961411908e-01 3.135265996725830617e-02 1.904450697440212892e+00 1.615863875661662235e+02 5.584949752383705501e-01 7.428874572111494601e-01 4.943370133712964076e+00 2.275972373165420226e-01 -5.692790718312412679e-03 2.135842158921907041e-01 -5.002060586109865881e+01 3.892097080821477562e+01 2.286908630944250831e+01 9.535409329866295636e+00 -3.998292465211369517e+01 3.703927368693993571e+01 2.749984815218309109e+01 5.452264113580185523e+01
7.795848790388885496e-05 -2.340865063466344964e+03 -1.424990493252745460e-01 -9.252469794215067989e-04 1.865221604291173563e+00 1.761456731917341756e+02 6.013273809869156272e-01 7.176300780388649159e-01 4.946774966526044537e+00 2.278088719272046703e-01 -1.598788985996280054e-02 1.962919024342558438e-01 -4.537610810443541709e+01 3.948075744404167153e+01 2.472797517726521477e+01 8.004803936373704687e+00 -4.052646664989774195e+01 3.669068842839029543e+01 2.730933260647427829e+01 4.744047160066455859e+01
1.055951346898588292e-04 -2.340561627647804016e+03 -1.373198290571581714e-01 2.244243601610862449e-02 1.908201660692015800e+00 1.675379071559692363e+02 5.828084370398602942e-01 7.250817990181341877e-01 4.943786429629691170e+00 2.383561091195625092e-01 -1.301392453991656595e-02 2.230879857581661019e-01 -4.880644799022655889e+01 3.934118684876752781e+01 2.373439703709445681e+01 1.171361300084539181e+01 -3.957892701916014744e+01 3.719852654681099580e+01 2.734643109137224570e+01 5.311367303841285548e+01
6.486202109287239300e-05 -2.341048977683756220e+03 -1.307436281049735305e-01 5.291697917963217312e-03 1.869165713924244798e+00 1.796352831233419352e+02 5.912257799032688554e-01 7.264299471842423639e-01 4.947520000061341960e+00 2.316780450900974841e-01 -1.030961137615049594e-02 2.733548495238300458e-01 -5.308217406280125772e+01 3.433696871349789603e+01 2.305212230653608430e+01 4.924238903002642331e+00 -3.948230101780032442e+01 3.626480043064395176e+01 2.733828271430371970e+01 4.949681591010468651e+01
6.833931913826190294e-05 -2.340996754661222894e+03 -1.351467781274379998e-01 2.899737948043745739e-02 1.910649124167512980e+00 1.676632360842811806e+02 5.696291802512313263e-01 7.313359359185835906e-01 4.945409174620944981e+00 2.336335036857166703e-01 -8.615713875049113568e-03 2.222283162916894594e-01 -4.947871265335223256e+01 3.574803771954637455e+01 2.353184650653194865e+01 5.524806627593581432e+00 -3.913165884743207812e+01 3.822584805639206706e+01 2.567752976120840458e+01 4.823956516185579346e+01
9.117816912291878105e-05 -2.340708424450228449e+03 -1.369268912581418640e-01 7.720700629992666153e-03 1.899762657622327211e+00 1.821892326914667422e+02 5.945078736014306475e-01 7.204632575690741447e-01 4.945730560358242656e+00 2.252635293938960448e-01 -1.131466048202467434e-02 3.084329643740393312e-01 -5.012511475094834168e+01 3.904007361115480279e+01 2.249399876697722078e+01 7.727777117895628933e+00 -3.873991271352798549e+01 3.517098910337812612e+01 2.755129586141013931e+01 4.277720108068494653e+01
6.263460152744132546e-05 -2.341083922079545573e+03 -1.129496913533904745e-01 1.922407217481059138e-02 1.893642720940749591e+00 1.749996222801184729e+02 5.622424952931766029e-01 7.468482914953709084e-01 4.945492476535109816e+00 2.252756292312496633e-01 -1.295773651484610767e-02 2.937996724694325046e-01 -5.124217791683574319e+01 3.826468119678872171e+01 2.335342047623134576e+01 8.179465811005815823e+00 -4.113452258050423893e+01 3.592239061002444345e+01 2.758479720229112075e+01 5.895859678650994340e+01
6.379007493812246371e-05 -2.341065642331986055e+03 -1.197051580238144980e-01 8.370366190168954112e-03 1.877585723353445424e+00 1.702430117577531234e+02 5.746820237480417815e-01 7.416880835002512828e-01 4.951503855418270206e+00 2.356581916992916970e-01 -1.326355699412040678e-02 2.438111109171845203e-01 -4.731287655814205095e+01 3.860012040581539594e+01 2.281844954583833740e+01 8.023178542237886290e+00 -4.122503891801210330e+01 3.684448489245983893e+01 2.796242681592020318e+01 5.413769251826505524e+01
1.169510201523965012e-04 -2.340459484729030919e+03 -1.223426963415496782e-01 2.166223651653934046e-02 1.894367858571360586e+00 1.681684338712996691e+02 5.743251229382871914e-01 7.377300729472440199e-01 4.948013728429252467e+00 2.378757343145299075e-01 -6.605948448773713011e-03 2.492415505500804873e-01 -4.828454745549191784e+01 3.808217939461722068e+01 2.269666331207831433e+01 8.082289626625938084e+00 -4.020251049302959245e+01 3.633583782621785474e+01 2.703338217140382937e+01 4.476829364212786544e+01
1.356429389456879919e-04 -2.340311213960730129e+03 -1.369723884227228294e-01 1.482450749459343631e-02 1.898209385823866668e+00 1.773686806900834370e+02 5.875426032717093738e-01 7.236806371250521508e-01 4.946868264241380153e+00 2.320929319727011997e-01 -2.161019291280741328e-02 2.741022315245573160e-01 -5.179415591038534217e+01 3.866241175847373768e+01 2.433029548291088062e+01 7.759242225477303023e+00 -4.241723406423406573e+01 3.680339550960987083e+01 2.877225462458066119e+01 5.171514907286800167e+01
9.709479168420118969e-05 -2.340645552209823109e+03 -1.388449374139980319e-01 7.099220767728314785e-03 1.891590647997587915e+00 1.667467542867332781e+02 5.920884809138127203e-01 7.266581726591836432e-01 4.949394481442464411e+00 2.249417998376403993e-01 -1.590962955505714760e-02 1.914152769428084377e-01 -4.595886117813574856e+01 3.860239914079266299e+01 2.386750734463782919e+01 4.784210193042870429e+00 -4.151510426945344534e+01 3.622466134978152752e+01 2.867539040659150373e+01 4.906877099737494063e+01
1.087695759820423905e-04 -2.340532008282202696e+03 -1.428846583352559874e-01 1.696705857805591577e-02 1.899366991482398959e+00 1.776766954237758114e+02 5.800995667533049849e-01 7.289306083747086884e-01 4.947704669501871599e+00 2.306465253493190648e-01 -1.358349829357141658e-02 3.196305566377403706e-01 -4.994112488907722991e+01 3.924994827486616344e+01 2.109927733295036134e+01 7.485896311954287619e+00 -4.042081197066599429e+01 3.682588958726707062e+01 2.669081534791573063e+01 4.944152506767107980e+01
1.209911145742631976e-04 -2.340425522835372249e+03 -1.456588114925105593e-01 1.135687260260079268e-02 1.906192093520021835e+00 1.794357534730670807e+02 5.882443807826921445e-01 7.308062377415844857e-01 4.946793345693500044e+00 2.191400508269252256e-01 -1.313323902013596722e-02 3.085712117024433376e-01 -5.179408114681774578e+01 3.659028261125818204e+01 2.370113885609426063e+01 6.439132304066119694e+00 -3.976903062424156587e+01 3.722096590212908751e+01 2.973156910378960305e+01 4.919822776201876735e+01
1.345321484978823448e-04 -2.340319436752232377e+03 -1.276829247833899394e-01 7.621103724194611129e-03 1.873794012591056379e+00 1.728365980564546476e+02 5.837503235031905602e-01 7.325647217194151128e-01 4.946192308491610845e+00 2.257486652707341168e-01 -1.869008415503126130e-02 2.198106123197541284e-01 -5.046725099138203063e+01 3.623492198343581094e+01 2.493754873718268072e+01 6.308425537385864423e+00 -4.060781495557537824e+01 3.674868736635050936e+01 2.774496747145849440e+01 4.841574559802997157e+01
7.422619705637401629e-05 -2.340914122797080836e+03 -9.393790171507099274e-02 3.109031608345608211e-02 1.869468457702368802e+00 1.631476881239867112e+02 5.349854479966691390e-01 7.576507470874553896e-01 4.944748156966223718e+00 2.299235062960756082e-01 -1.698159699788170940e-02 2.178441883386881828e-01 -4.821671973589207028e+01 3.854598146952248072e+01 2.378005992984888550e+01 6.965528141357424374e+00 -3.746391920367116768e+01 3.717237926785477242e+01 2.802047626357129317e+01 5.413356183707640668e+01
1.170722149900734258e-04 -2.340458448978470187e+03 -1.114617066201691042e-01 1.655353299096024022e-02 1.879154205059261784e+00 1.693326205806165774e+02 5.643565760875945969e-01 7.441346462234987857e-01 4.945047649824559244e+00 2.291886603057509131e-01 -1.514041806906885057e-02 2.626690155620350908e-01 -4.731826020953963052e+01 3.861428680259771085e+01 2.203613637499923783e+01 7.925903811484169559e+00 -3.741781764850935588e+01 3.620328341989542764e+01 2.781597899575816157e+01 4.836960737269568966e+01
8.443522362573514469e-05 -2.340785255288925782e+03 -1.391642009493931076e-01 8.652912560918296636e-03 1.902430674248511977e+00 1.782064877492553876e+02 5.850954659240172884e-01 7.300279546932300079e-01 4.946770053833751568e+00 2.252289654571475452e-01 -9.348551586167985761e-03 3.055627996783569778e-01 -5.024986425881314744e+01 3.694411640462236335e+01 2.310545247361584131e+01 5.681970905483946233e+00 -4.265250510808181161e+01 3.531995478128791177e+01 2.730122441756011042e+01 5.937930817608949496e+01
6.504437621438059443e-05 -2.341046170197057108e+03 -1.233481805795344777e-01 3.014710690744565325e-02 1.898115798540543686e+00 1.692558043457162285e+02 5.579988489395496520e-01 7.384729639233464926e-01 4.943434026117127900e+00 2.306667728281344143e-01 -1.323716627485849173e-02 2.487370182159582832e-01 -5.112017697652308357e+01 3.707659647378769563e+01 2.334615503450232410e+01 6.587065098798805529e+00 -3.795139428454598374e+01 3.631853003594231666e+01 3.048095475485790473e+01 5.189600014187023191e+01
1.551156169626071910e-04 -2.340177069190252041e+03 -1.255443776480490159e-01 1.324861634824334167e-02 1.883094262628869586e+00 1.821364635874586781e+02 5.797050531476998225e-01 7.236786500374543518e-01 4.942713397530131836e+00 2.319875129894046761e-01 -1.226917772701030529e-02 3.025780411177089735e-01 -5.041911061861614485e+01 3.740565592659261540e+01 2.289889547943957382e+01 6.348381706817618486e+00 -4.115517512316324655e+01 3.847798825123172151e+01 2.525851530611667073e+01 5.213705825459025078e+01
6.441417982533058069e-05 -2.341055906152505486e+03 -1.274378656241788588e-01 2.178063234222701872e-02 1.894119647924304317e+00 1.673152480546984862e+02 5.845784698187648232e-01 7.290720712125375869e-01 4.945055350016387408e+00 2.327745544766295360e-01 -1.088273182443932896e-02 2.426436110788967593e-01 -4.920761066035561271e+01 3.805679633197512146e+01 2.287647514939927618e+01 5.655093670707378450e+00 -3.739833556731773001e+01 3.584700209985880548e+01 2.887980964315495314e+01 5.543104193161541104e+01
6.576689113562638443e-05 -2.341035123407536048e+03 -1.335223197150422758e-01 2.746442897477915923e-02 1.918150668663257896e+00 1.689116675861627925e+02 5.749942211968078754e-01 7.298361410634097712e-01 4.946294849255409964e+00 2.329400389553930584e-01 -9.770506073081275389e-03 2.242493957380797820e-01 -5.148703416854149850e+01 3.969571235612734483e+01 2.450438460163495336e+01 7.247577357894718908e+00 -3.988114517172940054e+01 3.494538090569787414e+01 2.857553960417325101e+01 4.921210426116573444e+01
3.145423072276772297e-04 -2.339470121355722313e+03 -1.372288095175548395e-01 1.753493901081393247e-02 1.906640514946921883e+00 1.658672935524355410e+02 5.905998733996710159e-01 7.281027933813579711e-01 4.949582971485638083e+00 2.297112401700636131e-01 -8.058504709043790015e-03 2.059733805441706644e-01 -5.138113427356424268e+01 3.669337746902212416e+01 2.449368682403607522e+01 7.467265340684869912e+00 -4.086476626554849645e+01 3.612457421863312845e+01 2.826290993127611273e+01 4.946370739855843368e+01
1.112141054566692314e-04 -2.340509782723598164e+03 -1.115684257331558821e-01 1.749356107912913849e-02 1.888033290034602629e+00 1.762837138119069209e+02 5.527293305760279107e-01 7.474033336984209352e-01 4.949276462712964175e+00 2.271281013258947823e-01 -1.147995780739474725e-02 3.194272591394937133e-01 -4.925708591450933227e+01 3.793679509355462898e+01 2.381628692416992621e+01 7.419143101296321596e+00 -4.237782723470792234e+01 3.528273460670416739e+01 2.635660520635330073e+01 4.738430864129594511e+01
7.237794714070919341e-05 -2.340939338289513671e+03 -1.271824750476401866e-01 3.820052707416057847e-02 1.914016493815041464e+00 1.755417070082883413e+02 5.538840792414058134e-01 7.562936103528437037e-01 4.951857515272181764e+00 2.200099409301117248e-01 -1.008529383849054994e-02 2.852307055919254264e-01 -5.279892536741262177e+01 3.595302892642082782e+01 2.367153396840715374e+01 8.289912005968623987e+00 -4.085785225243648711e+01 3.654887818451179982e+01 2.776978827192699839e+01 5.053362610085232376e+01
8.122330008467773337e-05 -2.340824037792140189e+03 -1.377008431831893143e-01 -3.247129975036955329e-05 1.889076147796731497e+00 1.648782727655911344e+02 5.962143916903560603e-01 7.179011225945897134e-01 4.946658322118523188e+00 2.366462836575322637e-01 -1.431199365144220081e-02 1.725025632268272491e-01 -4.917268425328722969e+01 3.703180197492628167e+01 2.390276830300275179e+01 7.588372747428850928e+00 -4.070192384742753688e+01 3.720458421366612356e+01 2.848644953857382234e+01 5.059928371608202013e+01
5.456618078585383582e-05 -2.341221825653684846e+03 -1.395970744377822703e-01 1.056489598583260081e-02 1.887445108971199659e+00 1.783492447372709933e+02 5.840913945894216086e-01 7.252639663736581976e-01 4.948232595979476400e+00 2.190950431207725480e-01 -1.412528711143301585e-02 3.077467471984813852e-01 -5.157146044316871780e+01 3.829412922256103258e+01 2.180752003712371589e+01 1.006511035115065233e+01 -3.892236137384367112e+01 3.575020991438948670e+01 2.660357786395739410e+01 5.105426353023923269e+01
6.427370421986555358e-05 -2.341058089351993203e+03 -1.360786122042592916e-01 1.454745059894646531e-02 1.898294612355496014e+00 1.667158726969709903e+02 5.818732635546731702e-01 7.243011349279657729e-01 4.940443523559347128e+00 2.297421102093988310e-01 -9.340938765601825011e-03 2.456670305758699990e-01 -4.982146726636159428e+01 3.869218566638732426e+01 2.409089401704145317e+01 6.483501246803857754e+00 -3.885755028511690057e+01 3.559822874488882860e+01 2.733962960426683608e+01 5.448103384922187331e+01
6.481242467239336320e-05 -2.341049742621251880e+03 -1.050415140784101975e-01 4.899101339759653895e-02 1.925016488892275390e+00 1.587079002106439702e+02 5.287762168679195351e-01 7.607945341173925069e-01 4.943674513944118054e+00 2.345859326020833802e-01 -8.879515616097677366e-03 2.387669500761510077e-01 -5.085204327842464522e+01 3.802817410482484206e+01 2.371544113403312082e+01 6.408101169594226931e+00 -3.868866565050788608e+01 3.768273704899749532e+01 2.860322176530804938e+01 5.206670476006192416e+01
1.211733719926554428e-04 -2.340424017598536011e+03 -1.225664557127870702e-01 3.487993727161070590e-02 1.920444654962309095e+00 1.626863254959134792e+02 5.474734879084482975e-01 7.480012464954879370e-01 4.944384300593993586e+00 2.243708597359286294e-01 -9.347055370843682098e-03 2.085432763205087581e-01 -4.944037162838830568e+01 3.785805198819558370e+01 2.319892931944822578e+01 8.274465028017985446e+00 -4.069757902168873898e+01 3.796036895829291069e+01 2.860921421420303901e+01 4.960378235246520973e+01
1.311159817417494532e-04 -2.340345157656690844e+03 -1.336433869227373061e-01 1.324574776560388800e-02 1.885244472939007210e+00 1.776142546502095740e+02 5.813601612387282458e-01 7.247736356450875661e-01 4.942431870269791361e+00 2.274781910691832110e-01 -1.936537777879121514e-02 2.470973984147178948e-01 -5.113071533015607883e+01 3.824392380222663235e+01 2.355981404488449726e+01 3.960606111929720896e+00 -4.010175444751916984e+01 3.614266465575477127e+01 2.871181195625593929e+01 5.301726525093231146e+01
6.208333561997500310e-05 -2.341092762339578712e+03 -1.063253606238018650e-01 5.257347486139235526e-02 1.916865729864333012e+00 1.642253815992527279e+02 5.288982002228588275e-01 7.587926942231024707e-01 4.945414774145685755e+00 2.373947925808723713e-01 -1.075630709779651362e-02 2.369928290057737585e-01 -4.944979626603074507e+01 3.887456164004132830e+01 2.244297108975834476e+01 9.774561008391691175e+00 -4.016959909266284967e+01 3.702761521187747462e+01 2.678228356493739426e+01 4.772545672740247369e+01
6.421762146573066856e-05 -2.341058962294308913e+03 -1.368466626353201931e-01 -1.921631275086876922e-03 1.882751117593028489e+00 1.675556990834348881e+02 5.984290036538332247e-01 7.188133257197484305e-01 4.945951673592526632e+00 2.336128352589295076e-01 -1.477541282617766960e-02 1.756241270247097530e-01 -5.136743919537170200e+01 3.792993046913773014e+01 2.354865912847980880e+01 6.743962280547965982e+00 -3.981141189369188282e+01 3.601719142965986720e+01 2.936960682194256123e+01 4.987744955999706775e+01
8.587511713775869448e-05 -2.340768345830410908e+03 -1.394694866816365286e-01 1.390763740342929045e-02 1.889399999443372558e+00 1.670505258026631168e+02 5.848486262612025977e-01 7.307016311580847301e-01 4.952850826318835331e+00 2.291026149062547201e-01 -1.815405204471476353e-02 2.111944198279439022e-01 -4.856425120287482855e+01 3.674265623200234643e+01 2.310753144826804828e+01 8.336913482794084729e+00 -4.078002994494124778e+01 3.614170085292500545e+01 2.805356951021131806e+01 5.099597560389823769e+01
5.999197830153636077e-05 -2.341127029086692346e+03 -1.093466675962823376e-01 4.419710751448746588e-02 1.907092459486645630e+00 1.703654705805330423e+02 5.439533255056645533e-01 7.606306447565749362e-01 4.950392419976727965e+00 2.337281319389286072e-01 -1.516414042444491628e-02 2.711757556871894348e-01 -5.106538540816833915e+01 3.940833161370560589e+01 2.404711897844069668e+01 7.199118204333387894e+00 -3.996647594889574862e+01 3.511686108845468368e+01 2.749268477126076604e+01 5.057694807732071496e+01
1.181617164485918280e-04 -2.340449185780406879e+03 -1.088961459939850607e-01 4.424586439142205729e-02 1.910355382157588267e+00 1.667318766477301040e+02 5.456339268948079413e-01 7.547611775590270522e-01 4.943435139808487477e+00 2.350228154975455563e-01 -8.907789093039575334e-03 2.739279377706507757e-01 -5.027038826752735190e+01 3.736812660376808992e+01 2.274700901669757158e+01 6.105923194596907244e+00 -3.990240838223701303e+01 3.603357871369738774e+01 2.807491022147734583e+01 5.525389642057088224e+01
1.488260289849656197e-04 -2.340218461911926624e+03 -1.324521995716875233e-01 6.659512733890343705e-03 1.877204913273119224e+00 1.623956135929234676e+02 5.881608605232708786e-01 7.234726988551352100e-01 4.942758065782891563e+00 2.222166081736272059e-01 -1.587035062300579114e-02 2.078033643955215226e-01 -4.818421141082791337e+01 3.789653635473233351e+01 2.383358861428586195e+01 7.490035244850257179e+00 -3.719115706789537512e+01 3.654241459435058914e+01 2.719002039323414976e+01 5.038610603684679035e+01
5.566514594419222042e-05 -2.341201885739994395e+03 -1.409784276874198328e-01 1.225405882143554281e-02 1.893223562330025977e+00 1.651685998626363130e+02 5.911545249894958332e-01 7.312839157972697013e-01 4.950120353952550900e+00 2.300297888999949247e-01 -1.151048665629028633e-02 2.088196796661928867e-01 -4.617242697842959842e+01 3.753380909566961066e+01 2.305391567696146637e+01 8.508323697882680392e+00 -3.929305348943947251e+01 3.710317904721161142e+01 2.901296224428007164e+01 4.329430859721594516e+01
1.515703907827399490e-04 -2.340200189802329078e+03 -1.245393813566608721e-01 2.598405691722135979e-02 1.905522113360564873e+00 1.631949380811308004e+02 5.708967286343098468e-01 7.334496209313283721e-01 4.942590277281043498e+00 2.340291190008929600e-01 -8.176224815708010851e-03 1.870842917051181997e-01 -5.095716081368877326e+01 3.733056835068337875e+01 2.354508947582034750e+01 8.251623497944615693e+00 -4.041570765832190659e+01 3.742001660096838833e+01 2.809046062802556065e+01 5.025255997556143939e+01
7.597257830479615091e-05 -2.340890867481602982e+03 -1.251848911927860852e-01 7.194490188218272131e-03 1.878747914478436698e+00 1.760568703995727162e+02 5.755807259778769058e-01 7.385121153728739785e-01 4.948673189017516627e+00 2.251745230335755465e-01 -1.090528633175180673e-02 2.850701557280829190e-01 -4.780642773623657149e+01 3.581577207994057943e+01 2.273533756472046008e+01 6.192667039694677023e+00 -4.352110146469513552e+01 3.655413162907150593e+01 2.872502829131018487e+01 5.299732015153857390e+01
1.120803935000493827e-04 -2.340502023532093972e+03 -1.104888673132252697e-01 2.529561992218576361e-02 1.888920910903654438e+00 1.714478145521803185e+02 5.473765335432202450e-01 7.541402922437654421e-01 4.947364622515491916e+00 2.311694247192295215e-01 -1.315911018084747752e-02 2.563852289941391249e-01 -4.786447211624653164e+01 3.559958444830979829e+01 2.269503119935456681e+01 1.085847236902381852e+01 -4.120077063920422233e+01 3.644255972370602592e+01 2.700983665871270389e+01 4.896231283088003750e+01
