weight logl shared_params-g1 shared_params-g2 shared_params-theta_int shared_params-vcirc shared_params-cosi shared_params-r_hl_disk shared_params-flux shared_params-dx_disk shared_params-dy_disk shared_params-vscale O2_params-v_0 O2_params-v_0_2 O2_params-I01_spec1 O2_params-I02_spec1 O2_params-I01_spec2 O2_params-I02_spec2 O2_params-I01_spec3 O2_params-I02_spec3
9.091016156069930303e-05 -1.597987658698526957e+03 1.269228801379677363e-01 -1.988060731863411368e-02 -2.400850640093212363e+00 8.380473251384428579e+01 7.391354315713306589e-01 5.965421092720792906e-01 4.408363747926545173e+00 -2.489584792201173791e-01 3.014001406222275303e-01 3.997512955705752047e-01 -1.489254808682515829e+02 -1.498591857232538871e+02 1.980659040977572616e+01 5.258033924016025651e+01 8.508532379780886501e+00 1.633890585007036123e+01 1.578950095797571151e+01 3.014202385499476122e+01
1.162221999998225297e-04 -1.597742026605726551e+03 1.156339746288800596e-01 -4.075980488424804649e-02 -2.437710549888889133e+00 1.079894586898677176e+02 7.275683572909127372e-01 6.185319483644583505e-01 4.405396165855305135e+00 -2.221142697767568563e-01 2.933455460170544260e-01 1.165177114119694712e+00 -1.498113620999479281e+02 -1.496593384933301820e+02 1.990306738069247317e+01 5.259003314739252488e+01 6.170337751262411352e+00 1.502141069236395765e+01 1.035926893385874514e+01 3.371215927620107777e+01
1.222564718063951980e-04 -1.597691409415743692e+03 7.883947767403856610e-02 -1.186059444317742739e-01 -2.547479338006261251e+00 8.189177215468107818e+01 6.156314972320238166e-01 6.456595604679067346e-01 4.397094680753289353e+00 -2.104509133503484897e-01 2.795308269458380845e-01 1.070285054456303842e+00 -1.478147586797635142e+02 -1.496097926873540587e+02 1.920537702705971128e+01 4.889267984823242585e+01 7.100330122437714664e+00 1.512375548344668807e+01 1.148717777152596931e+01 3.065955334599079762e+01
1.053261288322372648e-04 -1.597840468956391760e+03 1.119137757634215136e-01 -1.040510281743194099e-01 -2.436240169325679883e+00 8.826385466272216718e+01 6.449887065429421584e-01 6.653363255178028624e-01 4.404377026620597491e+00 -1.970809795381645024e-01 2.600669151060668316e-01 5.706202220083061993e-01 -1.495737245626579863e+02 -1.488520213681941868e+02 2.084256046503385562e+01 5.142372769502445351e+01 7.358767820160205808e+00 1.634058904412438551e+01 1.241652160947836947e+01 3.062157439302104578e+01
1.134318728674380835e-04 -1.597766328064156596e+03 1.142688124647963932e-01 -2.952674464922426523e-02 -2.551269936001687277e+00 9.582803207736814954e+01 7.457064188043416308e-01 6.143522600184485594e-01 4.418007472177500006e+00 -1.828636653080379926e-01 3.276722850026967393e-01 4.795407193790199862e-01 -1.451560331866282070e+02 -1.499065178479423821e+02 1.829158214496451507e+01 4.834668018878718243e+01 8.144032936030942693e+00 1.634083253661477997e+01 1.194378284855723749e+01 3.353156140818480679e+01
1.105059833454930592e-04 -1.597792460814394190e+03 1.468714653609247967e-01 2.295519432872233923e-03 -2.472772438392845551e+00 9.148054778887771477e+01 7.767691179712357119e-01 5.991716831207192229e-01 4.412938281239523697e+00 -2.048351884565808856e-01 3.432852669736283779e-01 3.810158973912448621e-01 -1.485639155984493129e+02 -1.497360194720728828e+02 1.707533800005234070e+01 4.715753113263920682e+01 6.881023959766419118e+00 1.471714652637501430e+01 9.226690094221613236e+00 3.776765460661446383e+01
1.002446982670198729e-04 -1.597889916302137863e+03 9.894678382515220694e-02 -8.848539405640958033e-02 -2.437254015143993868e+00 7.859823167727702753e+01 6.739366598293408117e-01 6.553247804641649799e-01 4.410259998797265268e+00 -2.179479319459360909e-01 2.570537773140579851e-01 9.051126054288813894e-01 -1.496145310333027680e+02 -1.487818670249012882e+02 1.960688180670810965e+01 4.589384076530689072e+01 8.046110585112620228e+00 1.495753120005005599e+01 1.338714002442909035e+01 2.730935553595326226e+01
9.772697066089522692e-05 -1.597915352904962219e+03 7.835920284989805751e-02 -7.947810619154917211e-02 -2.527687836740596161e+00 1.087001353063496367e+02 6.528012618444117843e-01 6.505757757400529862e-01 4.413072375637495881e+00 -1.801629424552602110e-01 2.903360466292246311e-01 1.465624063673550026e+00 -1.477877489434033009e+02 -1.497251163555467031e+02 2.017403872381773411e+01 4.561800318554465150e+01 7.216206597355778740e+00 1.754929710476016425e+01 1.051341871936117833e+01 2.977837596887089688e+01
8.828644185071385538e-05 -1.598016943932413142e+03 6.592322528204982990e-02 -7.285823174014409431e-02 -2.572993822663560692e+00 8.625566043813539352e+01 6.401127910394512899e-01 6.613911699941286138e-01 4.405385625680116490e+00 -1.791371344614338668e-01 2.805057604786980185e-01 4.493690246806961164e-01 -1.495685064845891645e+02 -1.498611072218650406e+02 2.002443173399770515e+01 4.636580789616950682e+01 6.450841855896616295e+00 1.587321271105135523e+01 1.379996253934612227e+01 2.845542829041502841e+01
8.472619225006316069e-05 -1.598058105692416575e+03 1.244122446401259852e-01 -9.112660130062769093e-02 -2.382894246250947035e+00 7.720026082551339641e+01 6.538561890920360220e-01 6.353699626628868113e-01 4.408468351853327860e+00 -2.150039749148686674e-01 2.507167135341672459e-01 1.063054558829536145e+00 -1.488092039606930825e+02 -1.499194212768873342e+02 1.759789147398804943e+01 5.000786384614197289e+01 8.375949488313771951e+00 1.586422613147031591e+01 1.172979522342598813e+01 2.631377966426928694e+01
