weight logl shared_params-g1 shared_params-g2 shared_params-theta_int shared_params-vcirc shared_params-cosi shared_params-r_hl_disk shared_params-flux shared_params-dx_disk shared_params-dy_disk shared_params-vscale O2_params-v_0 O2_params-v_0_2 O2_params-I01_spec1 O2_params-I02_spec1 O2_params-I01_spec2 O2_params-I02_spec2 O2_params-I01_spec3 O2_params-I02_spec3
6.692538332854566384e-05 -1.476620590534227176e+03 1.483091440944516448e-01 -5.892453389070277658e-02 -2.456196068636404828e+00 8.551811815144871787e+01 7.217406455821763211e-01 6.026066400215881469e-01 4.406268153220353589e+00 -2.155696585343496174e-01 3.063485686740938796e-01 5.538235801144778536e-01 -1.497778873825208166e+02 -1.498324561155390029e+02 6.495914992073403482e+01 9.283838431589097695e+01 2.185518620875015472e+01 2.970811806721174264e+01 5.031324926534208686e+01 5.478521127214974484e+01
7.973568052831505064e-05 -1.476445451680311180e+03 1.203476446425773283e-01 8.654379018093405485e-02 -2.543621446125854391e+00 9.020087069381804668e+01 9.069215997179671529e-01 5.491349198989059488e-01 4.410974251114250677e+00 -1.785536494618045200e-01 3.804370333876712085e-01 3.126122941711358127e-02 -1.498571731921374237e+02 -1.499015085843481643e+02 6.318581168725745556e+01 8.724636815904074183e+01 2.177008492075316326e+01 3.407543303755711150e+01 4.893371914372623621e+01 5.002958565637993615e+01
6.207456648728916808e-05 -1.476695832503672818e+03 1.047324099317281376e-01 -8.324459666773666167e-02 -2.486764258883003009e+00 8.403626889244387144e+01 6.477471963960792500e-01 6.474288280107911575e-01 4.413398269156300735e+00 -2.065095290838108166e-01 2.648903810363265610e-01 1.076742888615843441e+00 -1.496293550122168767e+02 -1.499458963595395744e+02 6.973950818062257895e+01 8.784804470276318966e+01 2.483964009090644609e+01 2.799190036506504953e+01 4.866935437528940867e+01 5.039712854276523757e+01
7.858905696108189063e-05 -1.476459936386021582e+03 1.481482318365630324e-01 -9.488703513725835204e-02 -2.446318365549258189e+00 5.893337909620820625e+01 6.359482047145182948e-01 6.467950677819377381e-01 4.411312901326905234e+00 -2.214559801096593894e-01 2.821318953401183993e-01 5.888643108907504198e-01 -1.490987153390238120e+02 -1.498868756496120511e+02 6.473306583630511568e+01 9.548274873311335398e+01 2.698677268429005949e+01 3.017797261810950715e+01 5.037759175835587655e+01 5.422511712460087097e+01
8.504800027633886413e-05 -1.476380953045114893e+03 1.412181629702265184e-01 1.141166101877147399e-02 -2.417090879624837374e+00 7.170006403200004286e+01 7.544819470750520063e-01 6.100782681965031262e-01 4.407891064903422418e+00 -2.280191689058415072e-01 3.078686231053024969e-01 1.454057521985878676e-01 -1.493782638979484148e+02 -1.497035559134451432e+02 6.212363172446422510e+01 9.104431830415460070e+01 2.355927995335871472e+01 3.079328138539616333e+01 4.243535681195253773e+01 5.411181819195009979e+01
7.912163567211644296e-05 -1.476453182490941572e+03 1.450059652054773440e-01 3.714897450606824414e-02 -2.368009862196975845e+00 1.060176717146908913e+02 8.005758535928931829e-01 5.945520570884581524e-01 4.413885145638385410e+00 -2.612616373275620241e-01 3.206900815271234162e-01 8.074783621056256244e-01 -1.499428608955198570e+02 -1.496190040277156470e+02 7.088135531374206266e+01 9.161318747711743526e+01 2.318632059520020405e+01 3.058786303051908106e+01 4.321234097891757386e+01 5.294413443218559934e+01
7.720793304629415218e-05 -1.476477666639932067e+03 1.362790775761965889e-01 -6.834555965000177480e-02 -2.379833726146609596e+00 7.344098820135957340e+01 6.820138750488217161e-01 6.133487960257379967e-01 4.396772177426228723e+00 -2.487846637169721653e-01 2.687667075755608703e-01 9.070988642736886876e-01 -1.499597872045468989e+02 -1.498917091229938308e+02 6.535901534578026428e+01 8.705636452546694670e+01 2.523816876275242294e+01 3.451166406334016301e+01 5.191327175428528307e+01 5.186967618422055892e+01
7.962090524215837360e-05 -1.476446892164310611e+03 1.390457229369384262e-01 -3.033900006822401463e-02 -2.435778636073818948e+00 9.727140373890698299e+01 7.107217376572659839e-01 6.164724105612149341e-01 4.407674362201650986e+00 -2.067698024956494685e-01 3.030427663348849165e-01 1.272854329220892255e+00 -1.499074935195372973e+02 -1.499364156214039099e+02 6.485705893273852496e+01 9.956981480010873042e+01 2.614128162553808110e+01 3.238802249427396873e+01 4.522927175323654581e+01 5.553751592349509281e+01
1.120476034930445523e-04 -1.476105245039167357e+03 1.224119062685556092e-01 -1.426724158637939499e-01 -2.419506906120781675e+00 7.692763484103474525e+01 5.671743350921010229e-01 7.223287165705489787e-01 4.423162971187866610e+00 -1.945381060606636847e-01 2.371095790047910157e-01 8.908475421549594264e-01 -1.494524874367607197e+02 -1.495841419178275657e+02 5.916171744865928162e+01 8.985918765874212966e+01 2.420486894371642705e+01 3.223161680499841708e+01 4.003900574812779922e+01 5.463695235591448096e+01
8.082114577790074138e-05 -1.476431930214890144e+03 1.126548742896008870e-01 -7.962113267480770695e-02 -2.500953684476382666e+00 7.844179937320605234e+01 6.279672071256291455e-01 6.769846640989378717e-01 4.421627308620657004e+00 -1.985643822001719183e-01 2.559639252383929531e-01 7.227154304717559041e-01 -1.498444428888474818e+02 -1.496852780676569239e+02 6.370382743640512757e+01 8.917898465195106894e+01 2.478682644643481581e+01 3.126206418689791988e+01 5.260034400178281544e+01 5.299365138163403088e+01
