weight logl shared_params-g1 shared_params-g2 shared_params-theta_int shared_params-vcirc shared_params-cosi shared_params-r_hl_disk shared_params-flux shared_params-dx_disk shared_params-dy_disk shared_params-vscale Hb_params-v_0 Hb_params-I01_spec1 Hb_params-I01_spec2 Hb_params-I01_spec3 O3a_params-v_0 O3a_params-I01_spec1 O3a_params-I01_spec2 O3a_params-I01_spec3 O3b_params-v_0 O3b_params-I01_spec1 O3b_params-I01_spec2 O3b_params-I01_spec3
3.378856581460785649e-05 -4.145141997933915263e+03 -4.643115083095031292e-02 1.477788755911138285e-01 -6.055697889079758589e-01 1.699697902249516517e+02 5.804597845825549829e-01 1.135134349146732724e+00 5.147504637035490660e+00 -2.024862883657092549e-01 -5.185833783218440907e-02 1.710660327121801050e+00 -3.003094614152678332e+01 4.943533229351848490e+01 1.648079945042779570e+01 8.164850804485868707e+01 -3.002508975609123354e+01 2.474239585461779356e+00 3.989326155043326771e+00 5.563701396672482247e+01 -2.743050691246781980e+01 1.103839961171892980e+01 2.594594947307360400e+01 1.986317865117262045e+02
1.679216708277165437e-05 -4.145841207857052723e+03 -6.151259184199966978e-02 8.729923362978023182e-02 -5.475519650010971517e-01 1.735568844138945224e+02 6.209595580126293646e-01 1.088447222800565717e+00 5.149041551955733098e+00 -1.871179014194499501e-01 -5.832867363203186883e-02 1.516658551631049123e+00 -3.086859361969243309e+01 4.899261872285754293e+01 1.648782319632546844e+01 8.032169929858501689e+01 -2.808366735592122154e+01 2.751072775517116042e+00 2.353317660281017965e+00 5.083408729442850671e+01 -3.031704386195235656e+01 1.069754055470251153e+01 2.259362122932606809e+01 2.072427732906851929e+02
2.742227905589778711e-05 -4.145350764602429081e+03 -5.442025657098178981e-02 7.169585264593023033e-02 -5.445945404781720178e-01 1.615569938382328985e+02 6.737171309821178289e-01 1.053014915303875920e+00 5.146219735177620436e+00 -1.939421197791220131e-01 -6.225174989922122037e-02 1.223595284857706522e+00 -3.021544489408887557e+01 4.919562627906848462e+01 1.625119707828326199e+01 8.132087954385114870e+01 -3.276134030312206846e+01 2.636712444701094782e+00 2.419046869675867129e+00 5.609573605908568794e+01 -2.957191394988996080e+01 9.725632877093159934e+00 2.636601510958136529e+01 2.065719909781036279e+02
1.897428748514802408e-05 -4.145719035617275949e+03 -6.067487453512306061e-02 1.221922182022554815e-01 -5.864060755897551047e-01 1.866023001984073062e+02 5.998456171802937220e-01 1.106936913652287302e+00 5.145568432597572794e+00 -1.978761446031058746e-01 -4.869107316750076464e-02 1.813129225931175759e+00 -3.007263472870474175e+01 4.693456294157427777e+01 1.556842384393364398e+01 7.790474435585103663e+01 -2.881579819454867675e+01 1.874970748284021660e+00 4.210926843086881810e+00 6.052998865637104586e+01 -2.828738539774138872e+01 1.026029765961167328e+01 2.746939264304082329e+01 2.074292388646008476e+02
1.804648324222217072e-05 -4.145769169558092472e+03 -9.873246230312734961e-02 1.490207102629740599e-01 -5.551518340730519085e-01 1.696236073252179892e+02 5.439804815177265995e-01 1.166204528819303921e+00 5.150278060635812949e+00 -1.919276908033311635e-01 -4.724380940157235642e-02 1.692606828799109620e+00 -3.053770100949265043e+01 4.649375376592224285e+01 1.589766554126714837e+01 8.332845589328297820e+01 -3.004279119083696514e+01 2.732483486464265532e+00 2.165342312589690899e+00 5.228556492651248533e+01 -2.851938533142165966e+01 7.325152482116625841e+00 2.262378027703748629e+01 1.946061412286783536e+02
1.658726178450281301e-05 -4.145853485351252857e+03 -3.559627027641806829e-02 4.302338537477509717e-02 -5.703039982916280337e-01 1.866548690495589824e+02 7.012597146950125815e-01 1.024108409191207825e+00 5.146964596264789193e+00 -2.108931982641348846e-01 -5.852345791044832879e-02 1.388927640850427192e+00 -2.953285713867285267e+01 4.669613630661662285e+01 1.568629337283489278e+01 8.038087971727681236e+01 -3.032256958351226217e+01 2.148228797646090094e+00 3.970498523394483392e+00 5.495022052378784139e+01 -2.999723496672996248e+01 7.361694249800043721e+00 2.402619021790841458e+01 2.096055244976754466e+02
1.951852963046860033e-05 -4.145690756137822973e+03 -6.851410700864381254e-02 1.406061438132104324e-01 -5.972861642532674153e-01 1.815315194213036705e+02 5.485431940757670155e-01 1.160388715724574693e+00 5.142757842674710034e+00 -1.940547528463101301e-01 -4.487002707705700644e-02 1.876092569605324778e+00 -2.965624380851986075e+01 4.700865308505430562e+01 1.478364601908321774e+01 8.057900304431831273e+01 -2.891254238940859977e+01 2.545269215767920201e+00 5.009353848983155721e+00 5.099059610387235608e+01 -2.707455091586552953e+01 8.674249947679291139e+00 2.308245726091872996e+01 2.033214625075190440e+02
3.084045854925658581e-05 -4.145233292972425261e+03 -5.876016141624441913e-02 1.305060920008649650e-01 -5.857618006605278538e-01 1.851770077659540732e+02 5.721473430821281125e-01 1.129611780178810809e+00 5.142328808753662273e+00 -2.142913856592536526e-01 -4.845938529526572225e-02 1.765950622270791248e+00 -2.843917458705047352e+01 4.358346232375198781e+01 1.619972455440588277e+01 8.210412111784192746e+01 -3.300619889199279555e+01 2.800541614088603026e+00 2.219234983431794817e+00 4.985600363297948689e+01 -2.852526731245410474e+01 1.048006223773989554e+01 2.470268782925022322e+01 2.003296685666162773e+02
1.602922463658235103e-05 -4.145887706793731923e+03 -6.422607228679713676e-02 1.499248988519149284e-01 -5.718923569506335625e-01 1.659335608480320730e+02 5.745746194213129376e-01 1.142785035127674265e+00 5.151747025125800405e+00 -1.997157496955612732e-01 -4.939783973134970196e-02 1.636454542530256351e+00 -2.918532278726829077e+01 4.777921684206809516e+01 1.675149509131690451e+01 7.828541522520637841e+01 -2.501241794028732102e+01 1.600292894880728234e+00 2.914940742615002023e+00 4.891785955623240056e+01 -2.837322582054417808e+01 8.168972936054895939e+00 2.406679069307227081e+01 2.054743404467162975e+02
1.634988809132317700e-05 -4.145867899336910341e+03 -6.677407822661961256e-02 1.484846279538112601e-01 -5.876062091678746491e-01 1.438697449735379337e+02 5.567937891757334112e-01 1.148526040276472981e+00 5.149350266233176043e+00 -2.045659656226828105e-01 -4.065926248989093494e-02 1.270017308231287334e+00 -2.997688157579810309e+01 4.782755918180858856e+01 1.654879960292032592e+01 7.796853075322074744e+01 -3.442875157205321557e+01 2.458694197418176408e+00 3.634954609132656778e+00 4.891723267943171294e+01 -2.988859465354255462e+01 9.303341159480504885e+00 2.717486065877727697e+01 2.021028485238362009e+02
4.140758822970409375e-05 -4.144938656235054623e+03 -6.250678186410467407e-02 1.317351716369593306e-01 -5.944691196817877277e-01 1.928289880729508070e+02 5.689309480538798924e-01 1.149713181443540178e+00 5.150616149260296872e+00 -1.947055346656763053e-01 -4.436912048598928848e-02 1.912271950186361646e+00 -3.131513655383676564e+01 4.937652219080168692e+01 1.601696792795015512e+01 7.932826089844735407e+01 -2.676994771438788234e+01 2.970638038487627419e+00 4.154998699062328882e+00 5.359823061688251755e+01 -2.842575582130260159e+01 7.884014216255952334e+00 2.368671013800960168e+01 1.942855419151001684e+02
1.691853868948270284e-05 -4.145833710405084275e+03 -7.612662908359925373e-02 1.481941264383430934e-01 -5.415101868118137318e-01 1.775084931967278692e+02 5.691539565229882802e-01 1.151528339782085908e+00 5.154180351811819882e+00 -1.952561413368720800e-01 -5.281214991890981203e-02 1.864250218637815149e+00 -2.824983497756511497e+01 4.398504856935159069e+01 1.649614794027009879e+01 8.087492079408420409e+01 -2.854369034915436032e+01 2.167757864334540763e+00 3.847457662122799604e+00 4.814481686752780831e+01 -2.699426214845482264e+01 1.051315598576207933e+01 2.388014380607506126e+01 2.091473063618541914e+02
1.424103990496096101e-05 -4.146005992459311528e+03 -8.270862951633939364e-02 1.463576072965048491e-01 -5.755907884452033940e-01 1.565905843659700452e+02 5.651854621018272962e-01 1.126343625351994060e+00 5.146603110943274828e+00 -1.961273672216989894e-01 -4.950071300239500260e-02 1.563510381364455748e+00 -2.919724622439244399e+01 5.077927017744787719e+01 1.660817572332984327e+01 8.159185411376968489e+01 -2.781059660731150984e+01 2.107734881908407409e+00 2.739584650774729013e+00 4.893253652671947407e+01 -2.680662589369643456e+01 8.460989501948624536e+00 2.300653748614800520e+01 2.064957060868117935e+02
1.978610276706875679e-05 -4.145677140578846775e+03 -6.431149697526551690e-02 9.462495741885604272e-02 -5.491430752170538554e-01 1.481791640703612245e+02 6.189097652252456561e-01 1.082396408932706500e+00 5.142000520887359372e+00 -1.997954125159688843e-01 -5.438205275044483145e-02 1.254449370050007895e+00 -3.034426381714692411e+01 4.844677713700718158e+01 1.722718778116405502e+01 7.798356692122432321e+01 -2.458326022261425692e+01 2.193596657552365770e+00 3.915900619896550694e+00 4.947579332837037924e+01 -2.881774632131015323e+01 9.706396962256169658e+00 2.667568942481457483e+01 2.019688213949131352e+02
1.446016569782919658e-05 -4.145990722713950163e+03 -5.977996376975250326e-02 9.629601772024334871e-02 -5.727403492851612654e-01 1.963766542601811409e+02 6.056857562611464019e-01 1.108843602213279489e+00 5.149173381584446929e+00 -2.022078812100474021e-01 -5.053282560420413461e-02 1.814428135928466856e+00 -3.048716734369270398e+01 4.549827115025162527e+01 1.587791073665334451e+01 7.925003029079491057e+01 -2.652616272414530840e+01 3.056505632616390855e+00 5.506250456020822526e+00 4.871594810641399675e+01 -2.704031038855157476e+01 9.463650823887338248e+00 2.429497786090917089e+01 1.974752044529681712e+02
1.907684504363699594e-05 -4.145713645091422222e+03 -5.208903976681789061e-02 1.211169859540742466e-01 -6.031233931673933846e-01 1.805160624216438521e+02 6.054085876886429185e-01 1.121267439807695832e+00 5.152126132640108658e+00 -2.037300694958250613e-01 -3.905303017223227258e-02 1.653760797817395378e+00 -2.883859164985639723e+01 4.414064436816722292e+01 1.654403675618232228e+01 8.159058038626699272e+01 -2.922626030616910953e+01 1.991208567177937816e+00 4.128894215758238673e+00 5.057016358990418325e+01 -2.770694413439792925e+01 1.089209109556355060e+01 2.778324969281442591e+01 2.072332019989675587e+02
1.403934771294221558e-05 -4.146020256451336536e+03 -4.830118386908650863e-02 8.937118248998918157e-02 -5.896680358097348140e-01 1.706796085171332891e+02 6.398354245103522464e-01 1.087954610576981951e+00 5.152809658292886397e+00 -2.017007915854800437e-01 -4.405791002898351572e-02 1.396645214606752061e+00 -2.996692591033240660e+01 4.783830678564693528e+01 1.725769342191019007e+01 7.425201067872366423e+01 -3.291589176307047637e+01 2.212469779917181079e+00 3.720657171844554689e+00 5.012851231499837468e+01 -2.973560821468549875e+01 8.559806656218915677e+00 2.527235651915859904e+01 1.978590499248848005e+02
1.868380153288378719e-05 -4.145734463469382717e+03 -2.916327947847290047e-02 6.481953439791360294e-02 -6.026281427161128690e-01 1.794397167171387366e+02 6.937462037594925857e-01 1.017305861362601149e+00 5.140005014640006920e+00 -1.998953813812145430e-01 -5.225567595669566856e-02 1.420741333138066498e+00 -2.996233670751649925e+01 4.659114569235067904e+01 1.536251858342285814e+01 8.090888229725412373e+01 -3.149631675190960323e+01 2.799390514037658484e+00 2.963363687675024671e+00 5.490343809454367374e+01 -2.840771666996931799e+01 9.749938011805125981e+00 2.563334632951352887e+01 2.029759138680301476e+02
2.997476103650665555e-05 -4.145261764660874178e+03 -5.639051018866220177e-02 1.356782590680376266e-01 -5.763101515210862225e-01 1.859471415267670409e+02 5.740776199946665548e-01 1.154659676249564004e+00 5.147242159018933449e+00 -1.962355405781495143e-01 -5.457735533906649117e-02 1.900143449007075436e+00 -2.952758818638156413e+01 4.699372783741995363e+01 1.695083948331577162e+01 7.789858868815913695e+01 -2.715924376318986333e+01 2.072054381472954177e+00 3.159268880334464846e+00 4.613989801457185536e+01 -2.775105780877257189e+01 9.907437708748911831e+00 2.339418924924374465e+01 2.024070036158247490e+02
1.675865260402353287e-05 -4.145843205691395269e+03 -7.448550107803404707e-02 1.161391176384271307e-01 -5.408902391371057661e-01 1.692226670787528349e+02 5.871702837566247224e-01 1.121237974581829500e+00 5.146369425221637428e+00 -1.911764358002452369e-01 -5.858682689021832424e-02 1.555347265221703967e+00 -3.113743725554905950e+01 4.819354011290266726e+01 1.509798075624802038e+01 8.391178939961518779e+01 -2.848672980685267930e+01 1.622201500729558710e+00 2.029405627315017391e+00 5.151743565488820309e+01 -2.995967925884417582e+01 8.686674204739341931e+00 2.415812950092977118e+01 2.096711483320303842e+02
1.944478563092289186e-05 -4.145694541446496260e+03 -6.155558397246915781e-02 1.146252087685589449e-01 -5.665123406931193983e-01 1.668675935816529261e+02 6.184611214136952473e-01 1.096527016169896340e+00 5.149036936268402087e+00 -2.012875838885750390e-01 -5.328849692879655819e-02 1.501340244836222748e+00 -2.830772325561181901e+01 4.680371313359854923e+01 1.772250024652688438e+01 8.331511557762971165e+01 -3.363935158499148770e+01 2.317069209231803484e+00 3.857432498539870025e+00 5.030272248565748328e+01 -2.771125136683247092e+01 9.814272210030615895e+00 2.590487676308006471e+01 1.928027955630081749e+02
1.436655806189012832e-05 -4.145997217240746977e+03 -5.559094837310787907e-02 7.024426427319613309e-02 -5.540905842734997755e-01 1.599127646196192529e+02 6.628456097904209532e-01 1.049224436449718967e+00 5.149023364362433242e+00 -2.037184874956758929e-01 -5.069693797704566407e-02 1.257582045579435093e+00 -2.866403785332514076e+01 4.583404077830888212e+01 1.651107485262326335e+01 8.174068018117431222e+01 -2.689311279133588073e+01 2.524612539072879080e+00 3.927427030267827135e+00 4.737051343119047431e+01 -2.937426775796018319e+01 9.836156364071202418e+00 2.353414766151085047e+01 1.997231700817836497e+02
1.441307841950910902e-05 -4.145993984371689294e+03 -5.340819112647195166e-02 1.427518372179422956e-01 -5.947284040532090366e-01 1.821597787866285501e+02 5.705684705503334397e-01 1.119368372052126137e+00 5.147065677403977801e+00 -2.001625821926840132e-01 -4.075047014191390815e-02 1.840601243792749031e+00 -2.906308983847534932e+01 4.516059541539563327e+01 1.556764597326709776e+01 8.090808723222697552e+01 -2.616219922191228875e+01 1.927323447279416513e+00 3.768671978445770065e+00 5.200179810262672930e+01 -2.758879080966244146e+01 1.075804578793304600e+01 2.845275381967748984e+01 1.986630073632512676e+02
2.394430688795165562e-05 -4.145486389802290432e+03 -6.633553234818345690e-02 7.856659902411927687e-02 -5.345369179816286120e-01 1.610254829976763347e+02 6.452670837944325388e-01 1.090578242787215268e+00 5.155972304666917694e+00 -1.882915647261569347e-01 -6.596151650687898105e-02 1.306973931612192441e+00 -3.034507004377672956e+01 4.719152027359840673e+01 1.605793988791182159e+01 7.778882170247669592e+01 -2.693900853236101511e+01 2.221538155091518085e+00 3.946500567454713782e+00 5.326687409846719845e+01 -2.911749750749044097e+01 9.608837795774149981e+00 2.382313329364438204e+01 2.025621093695335730e+02
1.441014342576146375e-05 -4.145994188026490519e+03 -6.489234429478148158e-02 1.412507223423457858e-01 -5.804157219923284927e-01 1.749215751728931991e+02 5.832477892010397014e-01 1.133301637937247586e+00 5.149657801717056671e+00 -2.190313076182826002e-01 -4.234984488592008489e-02 1.650815718128619158e+00 -2.954984807447996786e+01 4.551390441546676868e+01 1.614646687968268424e+01 7.798120781967521964e+01 -3.332348949477920996e+01 2.320273763738112116e+00 4.161614211022013343e+00 5.004584718192128889e+01 -2.946918966004938056e+01 8.489773648138410067e+00 2.235948288445821674e+01 1.995432957201306294e+02
1.552188136658619249e-05 -4.145919869660180666e+03 -6.015078392038043786e-02 1.014621380094730962e-01 -5.669012304239871014e-01 1.483172313485393943e+02 6.123404358132200631e-01 1.088667369913954852e+00 5.145797871572776572e+00 -1.985671526139711762e-01 -5.617880850692191785e-02 1.225229931178437148e+00 -3.094341184544293810e+01 4.446975368941108542e+01 1.662233949876046424e+01 8.431419637107850917e+01 -3.148406287604876752e+01 2.126137581265896692e+00 2.917666468307933414e+00 4.657908387275333695e+01 -2.750935296685292997e+01 1.027315440875198327e+01 2.497333472296636714e+01 2.006778508842000974e+02
2.073872740847720615e-05 -4.145630117548026647e+03 -6.107058705809340071e-02 1.375992930851069052e-01 -5.855643935619645468e-01 1.694952214069704439e+02 5.746272062935867675e-01 1.138790936345457583e+00 5.153493963626390340e+00 -1.985057103224288078e-01 -5.354082694914197305e-02 1.707789094867902868e+00 -2.972416638872223871e+01 4.333841643499592067e+01 1.609625470640996170e+01 8.254377699739445973e+01 -2.744939938507579313e+01 2.361486212096641779e+00 4.187327734057721962e+00 5.705430345389639513e+01 -2.791228759065845111e+01 8.309244443741260255e+00 2.318006814950546257e+01 2.038633155693703145e+02
1.506716544857385587e-05 -4.145949602487046832e+03 -5.519524242672577130e-02 1.202859524092122212e-01 -5.936647383985000914e-01 1.786929352780591387e+02 6.038317087128830529e-01 1.102627198398811403e+00 5.144688646234953922e+00 -1.963001954044143460e-01 -4.922606102130622219e-02 1.644625074644654683e+00 -3.095542472577687931e+01 5.183110088258913351e+01 1.807963456786831813e+01 7.816904804234236792e+01 -3.348878532641643346e+01 2.153661680967977610e+00 3.522849083854029395e+00 5.487391181407230789e+01 -2.810568976454823087e+01 9.860515591632923460e+00 2.433303462976721221e+01 1.983763583177843373e+02
1.813564485455932627e-05 -4.145764241058996049e+03 -4.716680239072423841e-02 9.262152772564927194e-02 -5.771408752226205863e-01 1.669135824029069681e+02 6.496756752830792347e-01 1.056527081097102139e+00 5.141527803102423633e+00 -2.081328124201275998e-01 -5.925428758035677923e-02 1.433757906697422868e+00 -2.986215258963002839e+01 4.734411252013126159e+01 1.699890996489805772e+01 7.750466718660031518e+01 -2.747119465616825096e+01 2.710275281040286366e+00 5.198518141939834081e+00 5.289836965741478991e+01 -2.789276435565076895e+01 8.135763070339251612e+00 2.416588603535252489e+01 1.973450287470989224e+02
2.192857406233272188e-05 -4.145574329851584480e+03 -6.969374543721122695e-02 1.179009236294808749e-01 -5.699819619336552456e-01 1.728057618964346602e+02 5.973653877099864840e-01 1.093041754535272636e+00 5.141937249939992682e+00 -2.030495653925887822e-01 -4.431652941787644906e-02 1.662717916089917702e+00 -3.143764393325173501e+01 5.034673510402831909e+01 1.547452759020562141e+01 7.645281356046962173e+01 -2.809606406878847906e+01 2.801942387759437381e+00 3.978453238622225996e+00 5.488355039580549999e+01 -2.852536887615798378e+01 9.159532455388808003e+00 2.473118143969432836e+01 1.951992071580714878e+02
1.560614493328249037e-05 -4.145914455646988245e+03 -4.429661074557879330e-02 1.010792279176140063e-01 -5.733748495007029433e-01 1.605249965047982528e+02 6.277001885400292913e-01 1.077384540787375444e+00 5.142910208625853130e+00 -1.984628012438465205e-01 -5.712739451440151939e-02 1.466127076012021968e+00 -3.138157002742127588e+01 4.648976726665765824e+01 1.543076992360214916e+01 7.825819318441762107e+01 -2.746200428336703681e+01 2.350364668094462317e+00 3.441544916414351896e+00 5.123581155873313264e+01 -2.668595762882770828e+01 9.475759806150897191e+00 2.334085123817186513e+01 1.886221845991848909e+02
1.432957855491832847e-05 -4.145999794558239955e+03 -6.462334736889044362e-02 1.056948632323372050e-01 -5.568505850593439277e-01 1.703151974080021489e+02 6.090383898148531427e-01 1.089763628562922637e+00 5.145347290519996619e+00 -1.965279992060220415e-01 -4.809204719035431452e-02 1.507259672269836814e+00 -2.983429211940952541e+01 4.745718660454556215e+01 1.448174067940022347e+01 7.740172372665887224e+01 -2.738872426965696150e+01 2.139796303336827243e+00 2.628076576944637921e+00 5.132513096563629063e+01 -2.999377445488275384e+01 8.010547507159127889e+00 2.655603745627799128e+01 1.991867233921941249e+02
1.712239511223271956e-05 -4.145821733127319021e+03 -9.653400120607562307e-02 1.380604792176129136e-01 -5.331170175162531777e-01 1.615377423556224699e+02 5.600998373105925410e-01 1.154905767734784705e+00 5.149951689739376448e+00 -2.016460663879531268e-01 -5.348016650255305038e-02 1.565766094068721248e+00 -3.096227886005650021e+01 4.933509520087086742e+01 1.653209203931238491e+01 8.349648693533184485e+01 -2.780841508323803168e+01 2.459762230135997818e+00 4.267075201419889829e+00 5.144293843621816364e+01 -2.766210870473889827e+01 8.237003169478839482e+00 2.207081629182649962e+01 1.940864560192976285e+02
2.311959313610437329e-05 -4.145521439943932819e+03 -7.035286445185079396e-02 1.446770437443475055e-01 -5.845567317923374695e-01 1.543104767882395265e+02 5.596612923865045275e-01 1.142389594138865538e+00 5.148149456380765265e+00 -2.018108719364550829e-01 -5.077347532626363957e-02 1.492679148435902103e+00 -3.075381548002326326e+01 4.133688950254721561e+01 1.589266597247585011e+01 7.672211911403525164e+01 -2.902234285634975208e+01 2.250001834189996330e+00 4.353818753406013542e+00 5.092930867337308598e+01 -2.694216286227128876e+01 8.569304280917622307e+00 2.349922626681255622e+01 2.071567130382350115e+02
